BuildingArea,YearBuilt,Car,Address,Postcode,Rooms,Price,Date
141.0,2001.0,2.0,2/60 Kororoit Creek Rd,3016.0,3,670000.0,8/04/2017
249.0,2003.0,5.0,5 Nicosia Ct,3016.0,3,1070000.0,8/04/2017
160.0,1950.0,1.0,27 Champion Rd,3016.0,3,1575000.0,13/05/2017
,,3.0,40 Florence St,3016.0,4,1520000.0,13/05/2017
141.0,2001.0,2.0,2/60 Kororoit Creek Rd,3016.0,3,720000.0,13/05/2017
159.0,1990.0,3.0,4 Walter St,3016.0,3,1045000.0,29/04/2017
79.0,1965.0,1.0,14/27 Lewisham Rd,3181.0,2,585000.0,8/04/2017
,,1.0,2/6 The Avenue,3181.0,2,690000.0,13/05/2017
90.0,1945.0,1.0,3/217 Dandenong Rd,3181.0,2,854000.0,22/04/2017
,1930.0,1.0,108 Peel St,3181.0,1,900000.0,29/04/2017
48.0,1975.0,0.0,7/113 Punt Rd,3181.0,1,350000.0,29/04/2017
,,1.0,57 Tarcoola Dr,3085.0,3,721500.0,20/05/2017
232.0,1960.0,2.0,14 Borlase St,3085.0,5,1060000.0,29/04/2017
,,2.0,7 Marigolds Rd,3085.0,3,984000.0,29/04/2017
50.0,1960.0,1.0,4/247 Inkerman St,3183.0,2,450000.0,13/05/2017
,,0.0,5/171 Hotham St,3183.0,2,490000.0,29/04/2017
,1940.0,0.0,2/31 Orange Gr,3183.0,1,440000.0,29/04/2017
,,1.0,2 Diamond St,3040.0,3,1406000.0,13/05/2017
,,2.0,7 Garnet St,3040.0,3,1305000.0,20/05/2017
150.0,1961.0,1.0,1/37 Clunes St,3083.0,3,488000.0,13/05/2017
,1870.0,1.0,218 Adderley St,3003.0,3,1750000.0,13/05/2017
130.0,2010.0,1.0,3/212 Roden St,3003.0,2,1013000.0,20/05/2017
,,1.0,7/234 Roden St,3003.0,3,1171000.0,20/05/2017
,1880.0,0.0,53 Miller St,3003.0,2,1053000.0,22/04/2017
,2013.0,1.0,316/145 Roden St,3003.0,1,295000.0,29/04/2017
,,2.0,33 Rainsford Tce,3061.0,3,445000.0,20/05/2017
51.0,2010.0,1.0,456/38 Mt Alexander Rd,3032.0,2,360000.0,20/05/2017
101.37,1960.0,2.0,118 Marshall Rd,3042.0,3,640000.0,1/07/2017
,1950.0,2.0,9 South Rd,3042.0,3,961000.0,1/07/2017
,1900.0,0.0,126 Mills St,3206.0,2,1535000.0,1/07/2017
142.0,1920.0,0.0,2 Bazentin St,3020.0,3,570000.0,1/07/2017
,,2.0,6 Como St,3078.0,4,2345000.0,1/07/2017
110.0,1960.0,2.0,151 Chambers Rd,3025.0,3,900000.0,1/07/2017
,,3.0,52 Adelaide St,3143.0,5,5200000.0,1/07/2017
,,2.0,4 Wippa Ct,3147.0,3,1225000.0,1/07/2017
,,1.0,12a Doyle St,3034.0,3,622000.0,1/07/2017
,,4.0,41 Herbert St,3034.0,3,825000.0,1/07/2017
,,5.0,38 Belmore Rd,3103.0,4,1475000.0,1/07/2017
,,2.0,50 Corhampton Rd,3104.0,5,2160000.0,1/07/2017
,,2.0,2/18 Doncaster Rd,3104.0,3,1050000.0,1/07/2017
127.0,1965.0,2.0,2/43 Sutton St,3104.0,3,1275000.0,1/07/2017
125.0,2010.0,1.0,18B Orchard Rd,3153.0,3,640000.0,1/07/2017
,1970.0,2.0,1/19 Glen Park Rd,3153.0,3,500000.0,1/07/2017
,1925.0,3.0,73 Charman Rd,3193.0,4,1221000.0,1/07/2017
,,3.0,3 Wells Rd,3193.0,4,1823000.0,1/07/2017
,,4.0,11 White St,3193.0,6,2000000.0,1/07/2017
,,1.0,12 Auckland St,3204.0,3,1365000.0,1/07/2017
114.0,1970.0,1.0,48 Tucker Rd,3204.0,3,1045000.0,1/07/2017
188.0,1950.0,2.0,1 Gladesville Dr,3165.0,5,1220000.0,1/07/2017
,,2.0,96 Avebury Dr,3806.0,4,627500.0,1/07/2017
,,2.0,39 Lockwoods Rd,3155.0,3,642000.0,1/07/2017
120.0,2000.0,2.0,31A Beaconsfield Rd,3088.0,3,840000.0,1/07/2017
219.0,1910.0,2.0,20 Byron St,3186.0,3,2650000.0,1/07/2017
46.0,2000.0,1.0,36/568 New St,3186.0,1,380000.0,1/07/2017
,,2.0,160 Were St,3186.0,5,3250000.0,1/07/2017
239.0,2001.0,2.0,18 Centre Rd,3187.0,4,1731000.0,1/07/2017
123.21,2010.0,3.0,1/124 Cuthbert St,3047.0,3,465000.0,1/07/2017
110.0,1999.0,0.0,21 Graham St,3047.0,3,518500.0,1/07/2017
,,1.0,11/757 Park St,3056.0,2,692000.0,1/07/2017
,,0.0,36 Clarence St,3057.0,2,1305000.0,1/07/2017
,,1.0,36 Newman St,3055.0,3,1100000.0,1/07/2017
,1970.0,1.0,2/59 Smith St,3055.0,2,573000.0,1/07/2017
,,2.0,80 Thompsons Rd,3105.0,3,1060000.0,1/07/2017
,,2.0,28 Greenwood Dr,3083.0,3,805000.0,1/07/2017
,,1.0,533 Grimshaw St,3083.0,3,682000.0,1/07/2017
230.0,2005.0,2.0,31 Batman St,3023.0,3,535000.0,1/07/2017
140.7481,,1.0,2 Amaroo Ct,3151.0,4,1088000.0,1/07/2017
,,1.0,11 Kalista Ct,3151.0,3,1180000.0,1/07/2017
145.0,2007.0,2.0,16 Homebush Rd,3023.0,3,630000.0,1/07/2017
76.0,1975.0,1.0,6/9 Eddy St,3124.0,2,677000.0,1/07/2017
,,1.0,2/576 Riversdale Rd,3124.0,2,670000.0,1/07/2017
223.0,2006.0,2.0,4/924 Toorak Rd,3124.0,3,1320000.0,1/07/2017
86.5,2015.0,1.0,108/2 Gascoyne St,3126.0,2,816000.0,1/07/2017
30.6,1970.0,1.0,5/50 Barkly St,3053.0,1,350000.0,1/07/2017
,2013.0,1.0,106/37 Palmerston St,3053.0,2,620000.0,1/07/2017
,,2.0,113 Station St,3053.0,3,1760000.0,1/07/2017
,,2.0,16/7 Toolondo Cl,3023.0,3,545000.0,1/07/2017
,,1.0,3/29 Sussex Rd,3162.0,2,1091500.0,1/07/2017
,,2.0,4 Cronin Ct,3192.0,5,1140000.0,1/07/2017
149.0,2013.0,2.0,2/14 Jack Rd,3192.0,3,950000.0,1/07/2017
,,1.0,4/3 MacKenzie St,3192.0,2,425000.0,1/07/2017
,,2.0,105 Wilson St,3192.0,3,1116000.0,1/07/2017
,1995.0,2.0,5/94 Roseneath St,3068.0,3,1030000.0,1/07/2017
100.0,1920.0,1.0,126 Barrow St,3058.0,2,900000.0,1/07/2017
80.0,1960.0,2.0,12 Rasmussen Ct,3058.0,4,922000.0,1/07/2017
,,2.0,18 Shaftsbury St,3058.0,3,1077000.0,1/07/2017
,,2.0,29 Livingstone St,3058.0,3,805000.0,1/07/2017
236.0,2007.0,2.0,13 Aston St,3064.0,4,665000.0,1/07/2017
117.0,1990.0,4.0,13 Brampton Cl,3064.0,3,515500.0,1/07/2017
225.5,2014.0,3.0,6 Vision Rd,3064.0,3,660000.0,1/07/2017
,,1.0,26 Mundaring Dr,3977.0,5,572000.0,1/07/2017
225.0,1970.0,2.0,8 Banool Ct,3136.0,4,932000.0,1/07/2017
110.0,1994.0,1.0,15 Ronald Rd,3136.0,2,570000.0,1/07/2017
,,2.0,2/26 Vernon St,3136.0,4,875000.0,1/07/2017
,,0.0,5/6 MacPherson St,3175.0,2,348000.0,1/07/2017
120.0,1970.0,1.0,110 Gladstone Rd,3175.0,3,627000.0,1/07/2017
,,2.0,52 Simpson Dr,3175.0,3,760000.0,1/07/2017
61.0,1939.0,0.0,17 Norma St,3089.0,2,621000.0,1/07/2017
,1975.0,1.0,2/77 Centre Dandenong Rd,3172.0,2,612000.0,1/07/2017
,,2.0,13 Carnarvon St,3108.0,3,840000.0,1/07/2017
322.0,1970.0,3.0,66 Saxonwood Dr,3109.0,6,1856000.0,1/07/2017
409.54,2004.0,4.0,1 Bernarra Ct,3111.0,7,2705000.0,1/07/2017
179.0,2012.0,2.0,33 Starboard Dr,3754.0,3,530500.0,1/07/2017
,,0.0,59 Bible St,3095.0,3,975000.0,1/07/2017
127.0,1979.0,0.0,6 Orbel Ct,3095.0,3,805000.0,1/07/2017
364.0,2012.0,2.0,59 Greenfields Dr,3076.0,4,940000.0,1/07/2017
109.0,2000.0,2.0,2/4 Grimwade Ct,3076.0,2,437000.0,1/07/2017
,,2.0,1 Simon Ct,3076.0,5,660000.0,1/07/2017
,,2.0,21 Butler St,3040.0,3,1325000.0,1/07/2017
,,1.0,9/44 Fletcher St,3040.0,1,310000.0,1/07/2017
3.0,,2.0,1/8 Graves St,3040.0,3,864000.0,1/07/2017
47.0,1970.0,1.0,10/30 Richardson St,3040.0,1,291000.0,1/07/2017
114.0,2000.0,1.0,6 Bourke St,3040.0,3,750000.0,1/07/2017
291.0,2016.0,2.0,36 Emerald St,3040.0,5,2200000.0,1/07/2017
,,0.0,60 Station St,3078.0,3,1550000.0,1/07/2017
,,2.0,75 Lowson St,3060.0,3,720000.0,1/07/2017
79.0,1900.0,1.0,108 Michael St,3068.0,2,1350000.0,1/07/2017
125.0,1900.0,1.0,222 Rae St,3068.0,3,1852000.0,1/07/2017
,,0.0,372 Rae St,3068.0,2,1100000.0,1/07/2017
26.0,2013.0,0.0,10/30 Pickett St,3011.0,1,170000.0,1/07/2017
,1970.0,2.0,4 Sapphire St,3131.0,4,1372000.0,1/07/2017
,,2.0,13 Will St,3131.0,3,850500.0,1/07/2017
,,1.0,42 Kars St,3199.0,3,640000.0,1/07/2017
109.0,1960.0,1.0,17 Windoo St,3200.0,3,611000.0,1/07/2017
174.0,1960.0,2.0,14 Poinciana St,3199.0,3,755000.0,1/07/2017
144.0,1980.0,2.0,3 Sansom St,3437.0,4,521000.0,1/07/2017
,,2.0,9 Dolphin Ct,3043.0,3,625000.0,1/07/2017
,,3.0,121 High St,3146.0,4,1910000.0,1/07/2017
76.0,1965.0,1.0,1/1484 Malvern Rd,3146.0,2,500000.0,1/07/2017
,,1.0,6/35 Scott Gr,3146.0,2,523000.0,1/07/2017
133.0,2011.0,1.0,2/15 Ogden St,3046.0,3,525000.0,1/07/2017
,,2.0,5 Patrick St,3046.0,3,847000.0,1/07/2017
,,2.0,44 Manatunga Cct,3088.0,6,990000.0,1/07/2017
107.0,2000.0,1.0,2/12 William St,3088.0,2,695000.0,1/07/2017
,,2.0,2a Geum St,3046.0,2,500000.0,1/07/2017
,,2.0,5 Katrina Cl,3803.0,3,662500.0,1/07/2017
152.0,2010.0,2.0,46/15 Beach Rd,3188.0,3,1210000.0,1/07/2017
204.0,,2.0,1/23 Charming St,3188.0,3,1140000.0,1/07/2017
,,1.0,7/28 Elm St,3122.0,1,395000.0,1/07/2017
90.0,1940.0,1.0,1/514 Glenferrie Rd,3122.0,3,1000000.0,1/07/2017
,,1.0,8/3 Kooyongkoot Rd,3122.0,2,450000.0,1/07/2017
156.0,1890.0,3.0,63 Liddiard St,3122.0,4,2900000.0,1/07/2017
71.0,1965.0,1.0,14/59 Riversdale Rd,3122.0,2,450000.0,1/07/2017
156.6,2009.0,4.0,15A Westmount Rd,3777.0,3,650000.0,1/07/2017
,,1.0,3 Dougharty Rd,3081.0,3,790000.0,1/07/2017
,,1.0,55 McEwan Rd,3081.0,2,780000.0,1/07/2017
95.0,1950.0,0.0,1 Bardia St,3081.0,3,726500.0,1/07/2017
,,1.0,1 Ebony Pde,3081.0,3,710000.0,1/07/2017
64.0,1970.0,1.0,2/25 Wilson St,3190.0,2,645000.0,1/07/2017
213.0,2007.0,2.0,3 Sage Cl,3037.0,5,650500.0,1/07/2017
87.0,2005.0,2.0,9/220 Huntingdale Rd,3166.0,3,750000.0,1/07/2017
181.0,1960.0,1.0,34 Bliburg St,3047.0,4,650000.0,1/07/2017
89.0,1995.0,1.0,12/1051 Pascoe Vale Rd,3047.0,2,390000.0,1/07/2017
,,2.0,25 Marriot Rd,3038.0,3,810000.0,1/07/2017
180.0,1979.0,2.0,3 Medina Rd,3038.0,3,735000.0,1/07/2017
62.0,2014.0,2.0,18 Grandvalley Dr,3033.0,2,520000.0,1/07/2017
,1987.0,1.0,8 Turin Pl,3038.0,4,640000.0,1/07/2017
120.0,1999.0,2.0,17/120 Newman St,3031.0,3,967000.0,1/07/2017
,,0.0,10 Rankins Rd,3031.0,2,850000.0,1/07/2017
,,0.0,3/58 Rankins Rd,3031.0,1,500000.0,1/07/2017
70.0,2011.0,1.0,9/11 Smith St,3031.0,2,535000.0,1/07/2017
,,2.0,1/177 Brougham St,3101.0,2,758000.0,1/07/2017
72.0,1970.0,1.0,2/13 Westbrook St,3102.0,2,862000.0,1/07/2017
,,2.0,15 Daylily Dr,3173.0,4,965000.0,1/07/2017
170.0,1970.0,2.0,33 Turramurra Dr,3173.0,4,761000.0,1/07/2017
,,2.0,169 Gillespie Rd,3021.0,3,520000.0,1/07/2017
112.0,1975.0,1.0,12 Tanglewood St,3021.0,3,530000.0,1/07/2017
,,0.0,48 Coronation St,3012.0,3,1020000.0,1/07/2017
,,1.0,5/35 Kingsville St,3012.0,1,210000.0,1/07/2017
205.0,2008.0,4.0,11 Benaroon Dr,3075.0,4,750000.0,1/07/2017
,,4.0,226 Dalton Rd,3075.0,3,635000.0,1/07/2017
,,1.0,2/70 David St,3075.0,2,410000.0,1/07/2017
,,2.0,15 Dennis St,3075.0,5,675000.0,1/07/2017
,,2.0,13 Anthony Cl,3093.0,5,880000.0,1/07/2017
55.0,2009.0,1.0,14/4 Crefden St,3012.0,1,280000.0,1/07/2017
,,1.0,3/10 Greenham St,3012.0,2,520000.0,1/07/2017
153.0,2004.0,2.0,3/83 Mitchell St,3012.0,3,895000.0,1/07/2017
,,2.0,69 Brunel St,3145.0,3,2110000.0,1/07/2017
,,1.0,6 Clyde St,3032.0,3,1050000.0,1/07/2017
200.0,1986.0,1.0,38 Gretel Gr,3337.0,4,320000.0,1/07/2017
100.0,1980.0,2.0,21 Sandra St,3337.0,3,480000.0,1/07/2017
221.0,2012.0,2.0,26 Coppice St,3754.0,4,670000.0,1/07/2017
,,2.0,6 Renaissance Bvd,3754.0,4,520500.0,1/07/2017
88.0,2000.0,1.0,2/2 Comeram Ct,3082.0,2,460000.0,1/07/2017
,,1.0,18 Henricks Ct,3082.0,3,610000.0,1/07/2017
138.0,1975.0,2.0,29 Fuller St,3132.0,3,950000.0,1/07/2017
146.0,2016.0,1.0,2/2 Walter St,3132.0,3,970000.0,1/07/2017
,,4.0,21 Barloa Rd,3127.0,5,2200000.0,1/07/2017
,,5.0,11 Inglisby Rd,3127.0,4,2320000.0,1/07/2017
128.0,1970.0,3.0,349 Main Rd,3094.0,3,655000.0,1/07/2017
,,1.0,207 Rattray Rd,3094.0,3,960000.0,1/07/2017
,1894.0,2.0,6 Addison St,3039.0,4,1810000.0,1/07/2017
,,1.0,59 Robinson St,3039.0,2,1020000.0,1/07/2017
,,1.0,27 The Strand,3039.0,2,1250000.0,1/07/2017
,,6.0,3 Bruthen St,3189.0,3,1175000.0,1/07/2017
,,3.0,51B Bear St,3195.0,4,800000.0,1/07/2017
,,2.0,108 Chute St,3195.0,4,1225000.0,1/07/2017
143.0,1960.0,2.0,12 Holskamp St,3149.0,3,1205000.0,1/07/2017
,,3.0,3 Huxtable St,3149.0,4,1720000.0,1/07/2017
,,3.0,26 Malcolm Ct,3149.0,5,1600000.0,1/07/2017
,,1.0,11 Maureen St,3149.0,3,944000.0,1/07/2017
167.0,1970.0,2.0,2 Merton Cl,3149.0,3,1385000.0,1/07/2017
181.0,1965.0,2.0,24 Sunnyside Rd,3149.0,3,2000000.0,1/07/2017
,,4.0,29 Bradley Tce,3805.0,3,650000.0,1/07/2017
,1972.0,2.0,29 Hanley St,3805.0,3,655000.0,1/07/2017
121.0,2011.0,2.0,2A Gordon St,3015.0,2,710000.0,1/07/2017
,,3.0,34 Thorpe St,3015.0,3,1330000.0,1/07/2017
,,0.0,8/302 Abbotsford St,3051.0,2,550000.0,1/07/2017
2.0,,0.0,187 Errol St,3051.0,2,962000.0,1/07/2017
,,0.0,2E Princess St,3051.0,2,936000.0,1/07/2017
,,2.0,26 Salisbury Gr,3070.0,4,1900000.0,1/07/2017
,,0.0,14 Wardrop Gr,3070.0,3,1605000.0,1/07/2017
,,1.0,65 Westgarth St,3070.0,3,1415000.0,1/07/2017
,,1.0,4/26 Wilmoth St,3070.0,2,390000.0,1/07/2017
136.0,1975.0,3.0,31 Olwen St,3131.0,4,1100000.0,1/07/2017
,1954.0,0.0,90 Springvale Rd,3131.0,3,926000.0,1/07/2017
112.0,2015.0,1.0,13 Kiama St,3046.0,2,610000.0,1/07/2017
,,6.0,1725 Dandenong Rd,3166.0,5,1525000.0,1/07/2017
,,3.0,82 Patrick St,3166.0,6,1900000.0,1/07/2017
51.0,2010.0,1.0,2/21 Lillimur Rd,3204.0,1,454000.0,1/07/2017
88.0,1970.0,1.0,6/32 Walsh St,3204.0,2,562000.0,1/07/2017
124.0,1995.0,2.0,13B Elm Gr,3195.0,3,1000000.0,1/07/2017
,1997.0,2.0,44 Melrose St,3195.0,3,820000.0,1/07/2017
,,2.0,123 Cumberland Rd,3044.0,3,870000.0,1/07/2017
,,2.0,9 Dorset Rd,3044.0,3,800000.0,1/07/2017
263.0,1960.0,3.0,5 Fleming Gr,3044.0,5,1501000.0,1/07/2017
,,2.0,1 Hazel Gr,3044.0,3,1663000.0,1/07/2017
128.0,1950.0,3.0,1 Virginia St,3044.0,4,780000.0,1/07/2017
227.6,2011.0,2.0,23 Bevan Ct,3030.0,5,660000.0,1/07/2017
,,2.0,6/156 Bay St,3207.0,3,1631000.0,1/07/2017
,,2.0,67 Ross St,3207.0,3,1665000.0,1/07/2017
210.0,2010.0,2.0,107 Stokes St,3207.0,4,2450000.0,1/07/2017
,,0.0,11/8 Grandview Gr,3181.0,1,399000.0,1/07/2017
,,1.0,1/648 High St,3181.0,2,1240000.0,1/07/2017
120.0,1960.0,4.0,111 Boldrewood Pde,3073.0,3,840000.0,1/07/2017
,,1.0,57 Crevelli St,3073.0,2,560000.0,1/07/2017
,,2.0,7 Inverness St,3073.0,4,900000.0,1/07/2017
,,3.0,78 McMahon Rd,3073.0,4,902000.0,1/07/2017
,,5.0,16 Muriel Ct,3073.0,3,825000.0,1/07/2017
104.63,2014.0,1.0,3/76 Southernhay St,3073.0,2,668500.0,1/07/2017
,,1.0,13 Francis St,3121.0,2,1165000.0,1/07/2017
123.0,1940.0,2.0,7/129 Hoddle St,3121.0,2,890500.0,1/07/2017
,,1.0,2 Sutton Gr,3121.0,2,1442000.0,1/07/2017
,1985.0,2.0,3/1 Mines Rd,3135.0,2,560000.0,1/07/2017
,,0.0,2013 Western Hwy,3335.0,2,340000.0,1/07/2017
217.0,1986.0,2.0,11 Jindalee Cl,3178.0,5,870000.0,1/07/2017
67.0,1970.0,1.0,6/76 Bay Rd,3191.0,2,643500.0,1/07/2017
127.0,2002.0,2.0,3/7 East Rd,3198.0,3,572000.0,1/07/2017
,,1.0,2A Austin St,3011.0,2,750000.0,1/07/2017
91.0,1910.0,1.0,57 Charles St,3011.0,2,850000.0,1/07/2017
,,2.0,29 Edinburgh Dr,3977.0,4,640000.0,1/07/2017
222.0,2009.0,2.0,15 Ferncroft Dr,3752.0,4,600000.0,1/07/2017
,,1.0,7/7 Old Plenty Rd,3752.0,3,386000.0,1/07/2017
,2000.0,2.0,1109/800 Chapel St,3141.0,2,857000.0,1/07/2017
,,0.0,51 Moore St,3141.0,2,1160000.0,1/07/2017
120.0,,1.0,23/350 Toorak Rd,3141.0,3,1235000.0,1/07/2017
99.0,1950.0,2.0,24 Garnsworthy St,3171.0,3,752500.0,1/07/2017
110.0,1975.0,2.0,12 Altyre Ct,3021.0,3,565000.0,1/07/2017
171.0,1989.0,2.0,9 Gray Ct,3021.0,3,610000.0,1/07/2017
41.0,2005.0,1.0,14/12 Fitzroy St,3182.0,1,350000.0,1/07/2017
60.0,1970.0,1.0,6/19 Herbert St,3182.0,2,525000.0,1/07/2017
74.0,1920.0,0.0,15/2 Redan St,3182.0,1,517500.0,1/07/2017
49.0,1993.0,1.0,7/27 Robe St,3182.0,2,365000.0,1/07/2017
,,1.0,403/64 Wellington St,3182.0,2,460000.0,1/07/2017
,1990.0,1.0,2/30 Bulla Rd,3041.0,2,646000.0,1/07/2017
221.0,2011.0,2.0,11 Bannermann St,3429.0,4,580000.0,1/07/2017
101.0,1985.0,2.0,60 Heysen Dr,3429.0,3,420000.0,1/07/2017
,1960.0,1.0,18 Timins St,3429.0,3,650000.0,1/07/2017
,,1.0,2/17 Anderson Rd,3020.0,3,525000.0,1/07/2017
,,2.0,10 Edna St,3020.0,3,780000.0,1/07/2017
,,2.0,38 Collenso St,3020.0,4,765000.0,1/07/2017
124.0,1960.0,9.0,1093 Riversdale Rd,3127.0,3,2100000.0,1/07/2017
,1993.0,1.0,35A Russell St,3127.0,3,1385000.0,1/07/2017
,,1.0,3 Rosebud St,3029.0,3,451500.0,1/07/2017
146.0,2010.0,2.0,2 Skylark Ct,3029.0,3,526000.0,1/07/2017
193.0,2002.0,2.0,3 Highlander Ct,3037.0,4,605500.0,1/07/2017
,,2.0,16 Shoppers La,3038.0,3,427500.0,1/07/2017
353.0,1970.0,2.0,30 John St,3107.0,5,1705000.0,1/07/2017
,,2.0,65 Government Rd,3154.0,3,551200.0,1/07/2017
,,2.0,2/11 French St,3074.0,3,542000.0,1/07/2017
251.0,2016.0,2.0,329 Gillies St,3071.0,4,2070000.0,1/07/2017
,,2.0,113 Grange Rd,3142.0,6,2800000.0,1/07/2017
,,1.0,2/7 Cabarita St,3029.0,2,385000.0,1/07/2017
,,1.0,4/48 Banksia Gr,3043.0,3,500000.0,1/07/2017
,,6.0,3 Henderson Rd,3043.0,4,821000.0,1/07/2017
,2004.0,2.0,2/36 Halls Pde,3133.0,3,917000.0,1/07/2017
,,2.0,33 Eamon Dr,3084.0,4,1115000.0,1/07/2017
166.0,2001.0,2.0,34 Toumlin Gr,3084.0,3,905000.0,1/07/2017
,,2.0,7/3 Ashley St,3152.0,2,450000.0,1/07/2017
,,2.0,53 Somes St,3152.0,3,1015000.0,1/07/2017
125.0,1984.0,2.0,22 Kramer St,3030.0,3,510000.0,1/07/2017
,,2.0,15 Retreat Pl,3030.0,4,645000.0,1/07/2017
,,2.0,1 Walwa Pl,3030.0,3,427000.0,1/07/2017
109.0,1950.0,2.0,15 Alberta St,3012.0,3,845000.0,1/07/2017
,,1.0,24 Hope St,3012.0,2,876000.0,1/07/2017
,,1.0,26 Coghill St,3049.0,3,578000.0,1/07/2017
443.0,,2.0,89 Sayers Rd,3027.0,4,510000.0,1/07/2017
,,1.0,6 Burley St,3750.0,2,390000.0,1/07/2017
167.13,,2.0,20 Vanin St,3750.0,4,525000.0,1/07/2017
110.0,1990.0,2.0,5 Dakara Ct,3024.0,3,480000.0,1/07/2017
,,2.0,87 Ballard St,3013.0,4,1000000.0,1/07/2017
,1990.0,6.0,72 Bishop St,3013.0,3,1240000.0,1/07/2017
115.0,,2.0,67 Hawkhurst St,3013.0,3,1115000.0,1/07/2017
80.0,1960.0,1.0,5/257 Buckley St,3040.0,2,507000.0,3/06/2017
,,2.0,65 Clydesdale Rd,3042.0,3,845000.0,3/06/2017
,,1.0,72 Clydesdale Rd,3042.0,3,1250000.0,3/06/2017
,,2.0,8 Kittyhawk St,3042.0,4,1026000.0,3/06/2017
,,1.0,2b Roberts Rd,3042.0,3,850000.0,3/06/2017
,,1.0,2 Boyd St,3206.0,2,2905000.0,3/06/2017
,,1.0,172 Danks St,3206.0,2,1380000.0,3/06/2017
148.5,1890.0,1.0,21 Greig St,3206.0,3,2500000.0,3/06/2017
,,2.0,48 Kerferd Rd,3206.0,3,2120000.0,3/06/2017
,,2.0,28 Moubray St,3206.0,2,2015000.0,3/06/2017
111.0,1955.0,3.0,3 Clairmont St,3020.0,3,787000.0,3/06/2017
184.0,1930.0,3.0,5 Ross St,3078.0,4,2220000.0,3/06/2017
,1980.0,1.0,2/18 Hancock St,3018.0,2,540000.0,3/06/2017
,,1.0,150 Millers Rd,3025.0,3,585000.0,3/06/2017
,,1.0,4/42 Adelaide St,3143.0,2,700500.0,3/06/2017
130.0,1910.0,0.0,20 Cambridge St,3143.0,3,2385000.0,3/06/2017
218.0,2008.0,1.0,27 Hurtle St,3032.0,3,1500000.0,3/06/2017
240.0,2013.0,2.0,93A Ashburn Gr,3147.0,4,1655000.0,3/06/2017
,,2.0,43 Fakenham Rd,3147.0,4,1800000.0,3/06/2017
,,2.0,65 Fakenham Rd,3147.0,2,1880000.0,3/06/2017
125.0,1930.0,2.0,20 Ward St,3147.0,4,2405000.0,3/06/2017
,,1.0,12 Brentwood Dr,3034.0,3,1000000.0,3/06/2017
,1950.0,1.0,13 Wood St,3034.0,5,945000.0,3/06/2017
,,1.0,6/18 Orange Gr,3183.0,1,290000.0,3/06/2017
,,2.0,5 Collins Ct,3103.0,3,1810000.0,3/06/2017
,,2.0,28 Carron St,3104.0,4,1593000.0,3/06/2017
355.0,,2.0,20 Hedderwick St,3104.0,5,3100000.0,3/06/2017
198.0,1970.0,2.0,32 Kumala Rd,3153.0,5,930000.0,3/06/2017
140.0,1980.0,1.0,17 Orange Gr,3153.0,3,700000.0,3/06/2017
155.0,1970.0,2.0,12 Pindari Dr,3153.0,4,860000.0,3/06/2017
116.0,1960.0,4.0,71 Oak St,3193.0,2,1470000.0,3/06/2017
,,4.0,33 Reserve Rd,3193.0,6,1660000.0,3/06/2017
,,2.0,56 Brewer Rd,3204.0,4,1600000.0,3/06/2017
226.0,2012.0,2.0,39A McArthur St,3204.0,4,1200000.0,3/06/2017
145.0,,2.0,872 Centre Rd,3165.0,3,1185000.0,3/06/2017
,1955.0,2.0,7 Curtin St,3165.0,4,1460000.0,3/06/2017
,2000.0,2.0,60A Kennedy St,3165.0,3,935000.0,3/06/2017
255.0,2014.0,2.0,38 Malane St,3165.0,4,1620000.0,3/06/2017
175.0,1950.0,2.0,23 Manuka St,3165.0,4,1580000.0,3/06/2017
353.0,,2.0,20 Northam Rd,3165.0,3,1315000.0,3/06/2017
,1970.0,2.0,1/565 Balcombe Rd,3193.0,2,767000.0,3/06/2017
,,2.0,31 Third St,3193.0,5,2520000.0,3/06/2017
215.0,1950.0,4.0,48 Elder St,3130.0,4,1695000.0,3/06/2017
,1950.0,1.0,33 Charlton St,3130.0,4,990000.0,3/06/2017
134.0,1970.0,2.0,1/23 Bondi Rd,3196.0,3,836000.0,3/06/2017
180.0,1975.0,2.0,12 Briar St,3155.0,4,780000.0,3/06/2017
153.0,1975.0,3.0,27 Helene Ct,3155.0,4,783000.0,3/06/2017
,,0.0,271 Scoresby Rd,3155.0,5,2020000.0,3/06/2017
,,3.0,10 Weyburn Rd,3155.0,3,706500.0,3/06/2017
104.0,1980.0,1.0,1/3 Campbell Rd,3088.0,2,637000.0,3/06/2017
,,1.0,2/149 Carpenter St,3186.0,3,1336000.0,3/06/2017
104.0,,2.0,18/4 Dudley St,3186.0,2,1400000.0,3/06/2017
120.0,1970.0,3.0,65A Durrant St,3186.0,3,1175000.0,3/06/2017
161.0,1940.0,1.0,101 Male St,3186.0,3,1935000.0,3/06/2017
,,2.0,125 Roslyn St,3186.0,3,1950000.0,3/06/2017
,,1.0,3 Vaucluse St,3186.0,4,2250000.0,3/06/2017
,1970.0,1.0,6/76 Whyte St,3186.0,3,897000.0,3/06/2017
249.0,1990.0,2.0,3 Bown Ct,3187.0,5,2000000.0,3/06/2017
,,1.0,15 Ashmore St,3056.0,3,1590000.0,3/06/2017
108.0,1890.0,0.0,326 Barkly St,3056.0,3,1435000.0,3/06/2017
106.0,1910.0,1.0,369 Barkly St,3056.0,2,1315000.0,3/06/2017
